"name","name","name","size"
"place","bib","[Calgary?",1
"place","bib","[Calgary?]",30
"place","bib","[Calgary]",161
"place","bib","[Calgary]?",31
"place","bib","Calgary, Alta",1
"place","bib","Calgary & Toronto",1
"place","bib","Cambridge, Eng.",1
"place","bib","Cambridge, England",1
"place","bib","Cambridge, Mass.",3
"place","bib","[Camp Shilo, Man.?]",1
"place","bib","[Camrose, Alta.]",2
"place","bib","Camrose, Alta.",5
"place","bib","[Canada]",5
"place","bib","[Canada]?",14
"place","bib","Canadian Pacific Railway",1
"place","bib","[Canmore, Alta.?]",1
"place","bib","[Canmore, Alta.]",1
"place","bib","[Canora, Sask.]",1
"place","bib","Carberry, Man.",2
"place","bib","[Cardiff, Wales]",1
"place","bib","[Cardston, Alta.]",3
"place","bib","[Cardston, Alta.]?",1
"place","bib","Cardston, Alta.",1
"place","bib","[Cardston, NWT]",1
"place","bib","Cardston, NWT",1
"place","bib","[Carlyle, Sask.]",1
"place","bib","[Carman, Man.]",1
"place","bib","Carman, Man.",1
"place","bib","Carnarvon, Wales",2
"place","bib","Carnduff, Sask.",1
"place","bib","Castle-Douglas, Scotland",1
"place","bib","Castor, Alta.",1
"place","bib","Champion, Alta.",1
"place","bib","Chaplin, Sask.",1
"place","bib","[Charles River, Mass.]",1
"place","bib","[Charleswood, Man.]",1
"place","bib","Chartres, France",1
"place","bib","Châteaudun, France",1
"place","bib","Chelsey, Ont.",1
"place","bib","Cheltenham, England",1
"place","bib","Chicago",3
"place","bib","[Chicago?]",2
"place","bib","[Chicago, Ill.]",4
"place","bib","[Chicago, Ill.]?",4
"place","bib","Chicago, Ill.",18
"place","bib","Chicago, Winnipeg, & London",1
"place","bib","Chilworth, Surrey, England",1
"place","bib","[Chisholm, Alta.?]",1
"place","bib","Christchurch, England",1
"place","bib","[Churchill, Man.]",1
"place","bib","Cincinnati, Oh.",1
"place","bib","[Cincinnati, Ohio]",1
"place","bib","[Clairmont, Alta.]",1
"place","bib","[Clairmont, Alta.]?",1
"place","bib","[Claresholm, Alta.]",3
"place","bib","Claresholm, Alta.",1
"place","bib","[Clear Lake, Man.]?",1
"place","bib","[Clearwater, Man.]?",1
"place","bib","Clermont-Ferrand, France",1
"place","bib","Cleveland, Oh.",1
"place","bib","Cleveland, Ohio",2
"place","bib","[Clover Bar]",1
"place","bib","[Cluny, Alta.]",2
"place","bib","cn",21
"place","bib","[Coaldale, Alta.]",1
"place","bib","Coaldale, Alta.",1
"place","bib","[Cochrane, Alta.]",1
"place","bib","Cochrane, Alta.",1
"place","bib","Cohocton, N.Y.",1
"place","bib","[Coleman, Alta.]",1
"place","bib","Columbus, Ohio",1
"place","bib","[Conquest, Sask.]",1
"place","bib","Consort, Alta.",1
"place","bib","Copenhagen",3
"place","bib","[Copenhagen, Denmark]",4
"place","bib","Copenhagen, Denmark",9
"place","bib","Copenhagen, Denmark & Olso, Norway",1
"place","bib","Coventry, England",1
"place","bib","[Craik, Sask.]",1
"place","bib","[Craik. Sask.]",1
"place","bib","Craik, Sask.",3
"place","bib","[Creelman, Sask.]",2
"place","bib","[Crookston, Minn.]?",1
"place","bib","[Crossfield, Alta.]",1
"place","bib","[Crystal City, Man.]",1
"place","bib","Crystal City, Man.",1
"place","bib","Cudworth, Sask.",1
"place","bib","Cumnock, Scotland",1
"place","bib","[Cypress River District, Man.]?",1
"place","bib","[Dahlton, Sask.]",1
"place","bib","[Dauphin, Man.]",1
"place","bib","Dauphin, Man.",1
"place","bib","[Dayton?]",1
"place","bib","Delburne, Alta.",2
"place","bib","[Deloraine, Man.]",1
"place","bib","Deloraine, Man.",2
"place","bib","[Denmark]?",1
"place","bib","Denver, Colo.",1
"place","bib","[Detroit, Mich.]",1
"place","bib","Detroit, Mich.",1
"place","bib","[Deventer, Netherlands]",1
"place","bib","Deventer, Netherlands",1
"place","bib","Dickson, Alta.",1
"place","bib","[Didsbury, Alta.]",1
"place","bib","Didsbury, Alta.",1
"place","bib","dk",1
"place","bib","Dodsland, Sask.",1
"place","bib","[Doetinchem, Netherlands]",1
"place","bib","Doetinchem, Netherlands",1
"place","bib","Donalda, Alta.",1
"place","bib","Don Mills, Ont.",1
"place","bib","[Dropmore, Man.]",1
"place","bib","[Drumheller, Alta.]",2
"place","bib","[Drumheller, Alta.]?",1
"place","bib","Drumheller, Alta.",3
"place","bib","Dublin",1
"place","bib","Dublin, Ireland",4
"place","bib","Dublin & Waterford, Ireland",1
"place","bib","Duluth, Minn.",1
"place","bib","[Dulwich, England]",1
"place","bib","Dumfries, Scotland",1
"place","bib","[Dundas, Ont.]",1
"place","bib","Dundee, Scotland",1
"place","bib","East Aurora, N.Y.",2
"place","bib","[Eastend, Sask]",1
"place","bib","[East Kildonan, Man.]?",1
"place","bib","[East Selkirk, Man.]?",1
"place","bib","Edinburgh",2
"place","bib","[Edinburgh?]",1
"place","bib","[Edinburgh, Scotland]",1
"place","bib","[Edinburgh, Scotland]?",1
"place","bib","Edinburgh, Scotland",11
"place","bib","Edinburgh, Scotland & London",2
"place","bib","Edmonton",418
"place","bib","[Edmonton?]",23
"place","bib","[Edmonton]",233
"place","bib","[Edmonton]?",31
"place","bib","Edmonton]",1
"place","bib","[Edson, Alta.]",2
"place","bib","Edson, Alta.",1
"place","bib","Elkhart, Ind.",2
"place","bib","Elkhorn, Man.",1
"place","bib","Elrose, Sask.",1
"place","bib","[Emerson, Man.]?",1
"place","bib","Emerson, Man.",2
"place","bib","[England]",1
"place","bib","[England]?",1
"place","bib","enk",8
"place","bib","Enköping, Sweden",1
"place","bib","Esbjerg, Denmark",1
"place","bib","[Esterhazy, Sask.]?",1
"place","bib","[Estevan, Sask.]",2
"place","bib","Estevan, Sask.",3
"place","bib","Evesham, England",1
"place","bib","Exeter, England",1
"place","bib","Fairview, Alta.",1
"place","bib","[Fairville, N.B.?]",1
"place","bib","[Fernie, B.C.]",1
"place","bib","Fernie, B.C.",1
"place","bib","Fisher River, Man.",1
"place","bib","Fleurier, Switzerland",1
"place","bib","[Flin Flon, Man.]",1
"place","bib","Flin Flon, Man.",2
"place","bib","[Foam Lake, Sask.]",1
"place","bib","[Foleyet, Ont.]",1
"place","bib","[Forest, Ont.]?",1
"place","bib","[Fort Garry, NWT]",7
"place","bib","[Fort Garry, NWT]?",2
"place","bib","Fort Garry, NWT",2
"place","bib","[Fort Macleod, Alta.]",2
"place","bib","[Fort Macleod, Alta.]?",1
"place","bib","[Fort McMurray, Alta.]",1
"place","bib","[Fort McMurray, Alta.]?",1
"place","bib","Fort Qu'Appelle, NWT",2
"place","bib","Fort Qu'Appelle, N.-W.T.",1
"place","bib","[Fort Qu'Appelle, Sask.]?",2
"place","bib","[Fort Saskatchewan, Alta.]",1
"place","bib","Fort Saskatchewan, Alta.",2
"place","bib","Fort William, Ont.",1
"place","bib","fr",1
"place","bib","[France]?",1
"place","bib","Franklin, N.Y.",1
"place","bib","Freiburg im Breisgau, Germany",1
"place","bib","Frome, England",1
"place","bib","Fulda, Germany",1
"place","bib","[Galahad, Alta.]?",1
"place","bib","Garden City, N.Y.",3
"place","bib","Gardenvale, Que.",2
"place","bib","Gem, Alta.",1
"place","bib","Gembloux, Belgium",1
"place","bib","Geneva, Switzerland",2
"place","bib","Gilbert Plains, Man.",2
"place","bib","[Gimli, Man.?]",1
"place","bib","Gimli, Man.",1
"place","bib","[Gladstone, Man.?]",1
"place","bib","[Gladstone, Man.]?",1
"place","bib","Gladstone, Man.",1
"place","bib","[Glasgow, Scotland]",3
"place","bib","[Glasgow, Scotland]?",1
"place","bib","Glasgow, Scotland",3
"place","bib","[Gleichen, Alta.?]",1
"place","bib","[Gleichen, Alta.]",1
"place","bib","Gleichen, Alta.",1
"place","bib","[Glen Bain, Sask.]",1
"place","bib","[Golspie, Sutherland, Scotland]",1
"place","bib","[Goshen, Ind.]",1
"place","bib","[Göteborg, Sweden]",3
"place","bib","[Göteborg, Sweden]?",1
"place","bib","Göteborg, Sweden",4
"place","bib","Govan, Sask.",1
"place","bib","[Grande Prairie, Alta.]",3
"place","bib","Grande Prairie, Alta.",5
"place","bib","[Grand Forks, N.D.]",1
"place","bib","[Gravelbourg, Sask.]",2
"place","bib","[Great Britain]",1
"place","bib","[Grenfell, Sask.]",1
"place","bib","[Gretna, Man.]",1
"place","bib","Groningen, Holland",1
"place","bib","Grouard, Alta.",1
"place","bib","Guelph, Ont.",2
"place","bib","[Gull Lake, Sask.]?",1
"place","bib","Halifax, N.S.",7
"place","bib","Hamburg",1
"place","bib","Hamburg, Germany",3
"place","bib","Hamilton",3
"place","bib","Hamilton, Ont.",3
"place","bib","[Hamiota, Man.?]",1
"place","bib","[Hamiota, Man.]",2
"place","bib","Hamiota, Man.",1
"place","bib","Hanna, Alta.",1
"place","bib","[Hants., England]",1
"place","bib","Harbor Springs, Mich.",1
"place","bib","Hardisty, Alta.",1
"place","bib","[Hartney, Man.]",1
"place","bib","[Hartney, Man.]?",1
"place","bib","Hastings, Neb.",1
"place","bib","Haverfordwest, England",1
"place","bib","[Helsinki, Finland]",1
"place","bib","Hereford, England",1
"place","bib","High Prairie, Alta.",1
"place","bib","[High River, Alta.]",2
"place","bib","[High River, Alta.]?",1
"place","bib","High River, Alta.",3
"place","bib","Hillsboro, Kan.",1
"place","bib","Hilversum, Holland",1
"place","bib","Hobart, Australia",1
"place","bib","[Hobbema, Alta.]",3
"place","bib","Hobbema, Alta.",8
"place","bib","[Hudson Bay, Sask.]",1
"place","bib","[Hughenden, Alta.]?",1
"place","bib","Hull, Que.",1
"place","bib","[Humboldt, Sask.]",1
"place","bib","[Humboldt, Sask.]?",1
"place","bib","Humboldt, Sask.",1
"place","bib","Hünfeld, Germany",1
"place","bib","ic",1
"place","bib","ie",1
"place","bib","Ilfracombe, England",1
"place","bib","ilu",4
"place","bib","Indianapolis, Ind.",4
"place","bib","[Indian Head, NWT]",1
"place","bib","[Indian Head, NWT]?",1
"place","bib","Indian Head, NWT",1
"place","bib","[Indian Head, Sask.]",1
"place","bib","[Indian Head, Sask.]?",1
"place","bib","Indian Head, Sask.",2
"place","bib","Innisfail, Alta.",1
"place","bib","[Instow, England]",1
"place","bib","Instow, Sask.",1
"place","bib","Inverness, Scotland",1
"place","bib","[Iowa City, Iowa]",1
"place","bib","Ísafjördur, Iceland",1
"place","bib","it",1
"place","bib","[Italy]",1
"place","bib","[Jasper, Alta.?]",1
"place","bib","[Jasper, Alta.]",1
"place","bib","Jasper, Alta.",4
"place","bib","Jedburgh, Scotland",1
"place","bib","Jersey",1
"place","bib","Jette, [Belgium]",1
"place","bib","Joliette, Que.",3
"place","bib","Kamsack, Sask.",1
"place","bib","[Kananaskis, Alta.]",1
"place","bib","Kansas City, Mo.",2
"place","bib","[Kenilworth, Warwickshire, England]",1
"place","bib","Kenville, Man.",1
"place","bib","[Kerrobert, Sask.]",1
"place","bib","Kiel, Germany",1
"place","bib","Kiev, Ukraine",1
"place","bib","[Killam, Alta.?]",1
"place","bib","Killam, Alta.",1
"place","bib","[Killarney, Man.]?",1
"place","bib","Killarney, Man.",1
"place","bib","Kilmarnock, Scotland",1
"place","bib","Kingston, Ont.",5
"place","bib","[Kipling, Sask.]?",1
"place","bib","Konstanz",1
"place","bib","Kraków, Poland",1
"place","bib","kyu",1
"place","bib","Lablachère (Ardèche), France",1
"place","bib","La Broquerie, Man.",1
"place","bib","[Lac Athabasca, Alta.]",1
"place","bib","[Lac Athabaska, NWT]",1
"place","bib","Lac Athabaska, NWT",1
"place","bib","Lac La Biche, Alta.",2
"place","bib","[Lac La Biche, NWT]",4
"place","bib","Lac La Biche, NWT",3
"place","bib","[Lacombe, Alta.]",1
"place","bib","Lacombe, Alta.",1
"place","bib","[Lacombe, NWT]?",1
"place","bib","Lac Ste Anne, NWT",1
"place","bib","Laggan, Alta.",1
"place","bib","[Lake Louise, Alta.?]",1
"place","bib","[Lake Louise, Alta.]",1
"place","bib","Lake Louise, Alta.",1
"place","bib","[Lake Minnewanka, Alta.]",1
"place","bib","La Mazenode, France",1
"place","bib","Langdon, Alta.",1
"place","bib","Langham, Sask.",1
"place","bib","[Langruth, Man.]",1
"place","bib","La Prairie, Que.",2
"place","bib","lau",1
"place","bib","Lausanne, Switzerland",1
"place","bib","Laval, France",1
"place","bib","Lawrence, Kan.",1
"place","bib","[Lebret, Sask.]",1
"place","bib","[Leduc, Alta.]",1
"place","bib","[Leduc, Alta.]?",1
"place","bib","Leiden, Netherlands",1
"place","bib","Leipzig",1
"place","bib","Leipzig, Germany",4
"place","bib","[Le Mans, France]",1
"place","bib","Leopolis, Ukraine",1
"place","bib","LeRoy, N.Y.",1
"place","bib","Lethbridge",1
"place","bib","[Lethbridge, Alta.?]",1
"place","bib","[Lethbridge, Alta.]",13
"place","bib","[Lethbridge, Alta.]?",2
"place","bib","Lethbridge, Alta.",28
"place","bib","[Lethbridge, NWT]",2
"place","bib","[Lethbridge, NWT]?",1
"place","bib","Lethbridge, NWT",3
"place","bib","[Lévis, Que.]",1
"place","bib","Lévis, Que.",2
"place","bib","Lexington, Kentucky",1
"place","bib","Liège",20
"place","bib","Lille, France",2
"place","bib","Linz, Austria",1
"place","bib","Lititz, Pa.",1
"place","bib","[Liverpool, England]",12
"place","bib","[Liverpool, England]?",2
"place","bib","Liverpool, England",26
"place","bib","[Lloydminster, Alta.]?",1
"place","bib","[Lloydminster, Sask.]",2
"place","bib","[Lloydminster, Sask.]?",1
"place","bib","Lloydminster, Sask.",2
"place","bib","London",569
"place","bib","[London",1
"place","bib","[London?]",1
"place","bib","[London]",116
"place","bib","[London]?",27
"place","bib","London and Glasgow",1
"place","bib","London & Brighton",1
"place","bib","London & Calcutta",1
"place","bib","[Londonderry, Ireland]",1
"place","bib","Londonderry, Ireland",1
"place","bib","London & Edinburgh",8
"place","bib","London, Edinburgh, Dublin & New York",1
"place","bib","London & Glasgow",5
"place","bib","London & Manchester",1
"place","bib","London & Manchester, England",1
"place","bib","London & Melbourne",9
"place","bib","London & New York",10
"place","bib","London, New York & Toronto",1
"place","bib","London, New York, & Toronto",3
"place","bib","[London, Ont.]",2
"place","bib","[London, Ont.]?",2
"place","bib","London, Ont.",2
"place","bib","London & Oxford",1
"place","bib","London & Sydney",1
"place","bib","London & Toronto",16
"place","bib","London, Toronto & New York",1
"place","bib","[Lone Ridge, Alta.]?",1
"place","bib","[Los Angeles, Calif.]",1
"place","bib","Los Angeles, Calif.",9
"place","bib","Louisville",1
"place","bib","Louvain, Belgium",1
"place","bib","Lundar, Man.",1
"place","bib","[Lurgan, Craigavon, Northern Ireland]",1
"place","bib","Lviv, Ukraine",3
"place","bib","Lwów",1
"place","bib","Lwów, Poland",1
"place","bib","Lyon",1
"place","bib","Lyon, France",2
"place","bib","Macclesfield, England",1
"place","bib","MacLeod, Alta.",1
"place","bib","[Macleod, Alta.]",1
"place","bib","[Macoun, Sask.]?",1
"place","bib","Macrorie, Sask.",1
"place","bib","[Madison?]",1
"place","bib","[Magrath, Alta.]?",1
"place","bib","Manchester",1
"place","bib","[Manchester, England]",1
"place","bib","Manchester, England",3
"place","bib","Manitoba",8
"place","bib","[Manitoba?]",1
"place","bib","[Manitoba]",4
"place","bib","[Manitoba]?",20
"place","bib","Manitou, Man.",1
"place","bib","[Mannville, Alta.]",1
"place","bib","[Mantario, Sask.]",1
"place","bib","[Maple Creek, Sask.]?",1
"place","bib","Maple Creek, Sask.",1
"place","bib","Market Drayton, England",1
"place","bib","Marseille",8
"place","bib","[Marshall, Sask.]",1
"place","bib","[Marysburg, Sask.]?",1
"place","bib","mau",1
"place","bib","mbc",175
"place","bib","[McLennan, Alta.?]",1
"place","bib","McLeod, Alta.",3
"place","bib","Meachem, Sask.",1
"place","bib","[Medicine Hat Alta.]?",1
"place","bib","[Medicine Hat, Alta.?]",2
"place","bib","[Medicine Hat, Alta.]",16
"place","bib","[Medicine Hat, Alta.]?",1
"place","bib","Medicine Hat, Alta.",19
"place","bib","[Mekiwin, Man.]",1
"place","bib","[Melfort, Sask.]",4
"place","bib","Melfort, Sask.",3
"place","bib","[Melita, Man.]",1
"place","bib","[Melville, Sask.]",1
"place","bib","Melville, Sask.",1
"place","bib","Mexborough, Eng.",1
"place","bib","[Midale, Sask.]",1
"place","bib","[Midale, Sask.]?",1
"place","bib","[Middle Church, Man.]",2
"place","bib","Middle Church, Man.",3
"place","bib","Mildred, Sask.",1
"place","bib","[Milestone, Sask.]",2
"place","bib","Milestone, Sask.",1
"place","bib","[Milwaukee, Wisc.]?",1
"place","bib","Milwaukee, Wisc.",2
"place","bib","Milwaukee, Wisconsin",1
"place","bib","[Mimico, Ont.]",1
"place","bib","Minneapolis",1
"place","bib","[Minneapolis?]",2
"place","bib","[Minneapolis]",6
"place","bib","[Minneapolis, Minn.]",3
"place","bib","Minneapolis, Minn",1
"place","bib","Minneapolis, Minn.",8
"place","bib","[Minnedosa, Man.]?",2
